TutorId,CourseCodCourse
6aa58ec2-f55a-4e56-95c6-6f68b2258635,797
9299a5bf-0e16-40dd-ab16-a6453a2959ba,964
71254931-0a32-49cf-a168-d04d986e8493,603
50516a6f-4f29-4b8f-ab44-ee6a8c386bac,608
bcc9ff6f-7624-4a41-8378-ac9a5f870725,632
182f3aca-d53f-4924-ae38-d0cba896b347,640
a7d1cf86-d48b-4cf9-b77b-dd449369bdff,660
dad1e85c-de6c-4eaf-ae4d-c87cb086eed2,734
57d299d6-9ade-4d42-b8e3-094bdf49c713,22
5992969f-7f42-4fcf-8035-24555e709764,150
bfc4d7d7-d50f-4275-9099-9ac26b49a402,152
d592a8db-80c6-4f08-aac0-23efafd8410f,170
f509e036-683f-4e76-9365-da9b4c88de89,349
bcc9ff6f-7624-4a41-8378-ac9a5f870725,601
4b4708c7-d5e4-45a1-9dc4-c43f52f09da6,662
158b5fc9-2230-4cba-9e08-495e196841b7,732
2a65ec97-6379-4835-a1b2-86de29be7676,796
f1a0bcb8-3877-48e1-b65a-b4bc3f2696c6,2025
57d299d6-9ade-4d42-b8e3-094bdf49c713,3022
4b4708c7-d5e4-45a1-9dc4-c43f52f09da6,3662
6017caad-f873-44eb-bbef-a34dbce3c76c,796
33a2e67a-6d05-48e7-bd82-2363da0599f6,601
911b1cff-09f8-476d-992a-572e50f748eb,732
561704fc-1336-4e14-a3d9-2283a20024f9,22
7369a3d8-530a-4c6d-9bcd-448b0f52550e,150
166a08f0-c80d-4d4a-bf05-f4b2bdf78c43,152
0b8127bc-5f12-474a-96b0-0037a0f873e3,170
4f1d6b92-7b09-41c3-adac-47e4c9644963,349
08930c0e-9c6e-47c2-bd2f-0cffc949689f,601
4d037f71-e81c-45fc-ac57-fb4e98f5576c,662
166a08f0-c80d-4d4a-bf05-f4b2bdf78c43,732
d297090a-26f9-47ff-9f5f-2d649073c547,796
8d2ae072-c3a2-4749-a483-2bbdeba7f32b,2025
561704fc-1336-4e14-a3d9-2283a20024f9,3022
4d037f71-e81c-45fc-ac57-fb4e98f5576c,3662
425fe644-6046-4e22-ba30-309e370544ae,796
33a2e67a-6d05-48e7-bd82-2363da0599f6,601
c1239dec-0a65-4ab2-b566-6fe775747cc6,732
e4d87a7d-3c27-4781-b7b4-a1070ea55942,9000
d586d41e-411b-4e6b-ae5c-6de6b72bdcbb,147
58921d55-5118-4d2a-a2f6-dd6c6b0f9c51,150
58921d55-5118-4d2a-a2f6-dd6c6b0f9c51,152
33cdbdc8-b1d8-434d-a332-e024ec204869,348
8851aab5-5ed4-476a-8244-c54d430a81af,349
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
41b54b8c-600e-4d14-92ec-70e440b09353,147
557da9a7-644a-4190-89ce-ee0b21ec60a2,150
557da9a7-644a-4190-89ce-ee0b21ec60a2,152
33cdbdc8-b1d8-434d-a332-e024ec204869,348
8851aab5-5ed4-476a-8244-c54d430a81af,349
6fd68f5b-5a87-4ce9-8c95-c4cf72f9648d,147
842d2e26-b8c8-4c87-afd8-043cacccd6d4,150
f450718a-508f-4b66-a7e6-68ca88087ef7,236
777bcaae-573e-41b9-b2df-23f2de91d8a5,246
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
9756c1c3-64b1-4016-8b25-e9b5b0161784,80
9756c1c3-64b1-4016-8b25-e9b5b0161784,82
a83e1325-e0be-491c-b666-0347876c4d98,200
877c6c4d-f453-4649-b7ff-96e2f743148f,202
2c356170-9949-4586-97f9-ec6fb99d665a,204
7e09e5fd-1701-451a-a714-001a32d5844f,206
5449c539-8f1e-41cc-a573-039c2b84141a,208
519e7205-d755-4e9f-9f5b-0db718fe8189,210
f6e2328a-af8c-4970-bbf6-1bc7071f1075,230
0ecd41db-9d91-46b9-aa0b-89fadaa62c65,232
6530575f-e2f0-4dd5-b525-1dde1848ad2e,234
0ecd41db-9d91-46b9-aa0b-89fadaa62c65,236
0ecd41db-9d91-46b9-aa0b-89fadaa62c65,240
5237c0e5-c343-43b9-ac78-6b6608c39ae9,243
1589fe0c-2273-4ad2-8d79-9f4c8c3f1c30,245
777bcaae-573e-41b9-b2df-23f2de91d8a5,246
8c1f6090-b409-4924-a739-faab9a887c99,248
d5495656-0283-42f2-8514-847c2314a56e,258
71101f47-fb72-480f-bfe6-31023f5abb6f,354
37ba2883-5747-4db6-8ce2-41a040790686,358
f509e036-683f-4e76-9365-da9b4c88de89,362
cfaafc63-1b78-4820-adb4-bb4bb5030d43,454
b68ba08f-8954-4aa1-b744-107b2d5bd3b6,462
10065ad3-3715-4366-bb80-ce3d3cc58303,502
bad6a1eb-845b-48c9-b2b2-911753742d94,504
f7479a94-6f98-4dce-90b4-52a3e80f5fb6,510
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
63442f9a-c039-4d1e-af24-bcac2e410d25,522
5c486663-8087-4a93-98f5-6fecc6ec8610,532
86bb6987-d05f-4cd1-8ddc-10ff06901012,250
f4f69853-62c5-40a0-bf8d-1f6a1c88cb44,5
410c8d03-3eba-4d7d-a318-a95b5678a4cc,17
b32d38e6-70ca-4ea8-9205-207f28c8cc65,19
c76c51a4-1c32-40aa-814f-bf66b32e1853,69
de24c657-fde6-4f45-b822-f5340c1926fb,101
dc0d6060-89bc-40c7-97da-a7589a188703,112
dc0d6060-89bc-40c7-97da-a7589a188703,114
005fd801-6c5d-4a4e-bbc6-99dea61a1d50,116
4d34b5e6-6038-4623-a03a-2086d7031e58,150
166a08f0-c80d-4d4a-bf05-f4b2bdf78c43,152
197720ca-8762-464b-9447-f53852926cb5,610
c4ae2c99-df29-4899-81da-e0ebde0265d0,632
9fa82612-30de-4576-b890-2a8cdbe0e286,634
678491a0-c85b-4e1a-8e71-654a8d5c71c4,700
678491a0-c85b-4e1a-8e71-654a8d5c71c4,700
fe749f7b-c682-4b93-b53b-f59ad7788dd7,770
4f105afc-6d5e-4c1b-883a-d86c8f2a3cad,771
dc3e7202-8be1-4307-b9c9-ec827587323b,772
2e0c4273-4f3a-432a-bb45-cee7b7b35a54,773
bfcd6530-f2e5-48cd-b52b-5bd430a09b3e,777
c307bc54-1de8-45f0-acfb-752c5edd3cfe,795
18390626-95c6-4941-a69f-750c3a4464af,799
62410a29-a26d-4e76-b07d-64f038665701,964
0df84a6e-3e59-402c-a551-693dd87a3916,1035
c307bc54-1de8-45f0-acfb-752c5edd3cfe,2009
c307bc54-1de8-45f0-acfb-752c5edd3cfe,2025
80790b64-2b3e-4846-aeca-d2aabf25113d,2036
005fd801-6c5d-4a4e-bbc6-99dea61a1d50,3116
f4f69853-62c5-40a0-bf8d-1f6a1c88cb44,5
265a88c2-8a62-4115-ba5d-d22629393efb,770
9e458d2f-e71e-458e-b8a7-e75487b10fca,771
042f17db-40ce-4496-9d03-57e39bbe1f3c,772
5e8322db-0ba5-4e04-9651-5ec1cabe0ab8,773
095c1d80-1b90-48b7-8e1a-125bcc20bed2,777
6f97b982-5974-43df-a846-9ad3d42298c5,964
bcc9ff6f-7624-4a41-8378-ac9a5f870725,632
9eba3c9a-0ffd-4ef6-8a82-009f95998d5b,634
c585b29d-1855-4365-84fd-02862ea5b53f,147
69d0d052-4a2d-4a16-a30b-d42107c8267c,732
bfef0552-b28b-466b-a977-39ba9e5e2761,732
53d94f98-4a9c-4433-aeb0-68dbb8aee6ef,147
ceac6e8e-bc36-4dea-84e5-3e3e5d0f60df,732
c1239dec-0a65-4ab2-b566-6fe775747cc6,732
f4f69853-62c5-40a0-bf8d-1f6a1c88cb44,9000
ee81f205-a9ba-4057-8c5e-d34a1ab23759,147
d586d41e-411b-4e6b-ae5c-6de6b72bdcbb,150
d586d41e-411b-4e6b-ae5c-6de6b72bdcbb,152
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
19b0bd8e-9209-448b-b109-4d50448389c8,147
41b54b8c-600e-4d14-92ec-70e440b09353,150
41b54b8c-600e-4d14-92ec-70e440b09353,152
6fd68f5b-5a87-4ce9-8c95-c4cf72f9648d,150
6fd68f5b-5a87-4ce9-8c95-c4cf72f9648d,152
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
1a69c893-9910-48d8-8743-f6e10e25ed5c,80
a83e1325-e0be-491c-b666-0347876c4d98,200
5992969f-7f42-4fcf-8035-24555e709764,202
877c6c4d-f453-4649-b7ff-96e2f743148f,204
7e09e5fd-1701-451a-a714-001a32d5844f,206
519e7205-d755-4e9f-9f5b-0db718fe8189,210
f6e2328a-af8c-4970-bbf6-1bc7071f1075,230
5237c0e5-c343-43b9-ac78-6b6608c39ae9,236
5237c0e5-c343-43b9-ac78-6b6608c39ae9,243
777bcaae-573e-41b9-b2df-23f2de91d8a5,246
d5495656-0283-42f2-8514-847c2314a56e,258
f509e036-683f-4e76-9365-da9b4c88de89,354
238edd36-b6d1-40df-b03a-19fc71dd1948,358
71101f47-fb72-480f-bfe6-31023f5abb6f,362
cfaafc63-1b78-4820-adb4-bb4bb5030d43,454
b68ba08f-8954-4aa1-b744-107b2d5bd3b6,462
10065ad3-3715-4366-bb80-ce3d3cc58303,502
bad6a1eb-845b-48c9-b2b2-911753742d94,504
f7479a94-6f98-4dce-90b4-52a3e80f5fb6,510
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
63442f9a-c039-4d1e-af24-bcac2e410d25,522
5c486663-8087-4a93-98f5-6fecc6ec8610,532
86bb6987-d05f-4cd1-8ddc-10ff06901012,250
cfaf44e8-3a37-4bbc-bede-72bfbcf9b56d,5
139ffa71-b5b9-4936-9fa7-92f243aa2fb4,17
24c11f78-a1c2-4705-9725-5a794653eccb,18
704befa5-d852-4d1b-b197-7a25ab3273e9,39
c0402037-9f54-48e9-9cfa-0938fecff273,69
005fd801-6c5d-4a4e-bbc6-99dea61a1d50,101
9d7e8615-f5f4-46a7-aec0-9edf090a091f,107
a5e7e8ce-edee-4b99-b5ba-95677dcefecb,112
ae4d5b25-8246-46f8-89ec-4965706190a5,114
a0164778-7c84-4abe-b114-3f03cd6b521f,250
2d72ba7a-21e2-46c5-b28d-68818ed59f7a,348
678491a0-c85b-4e1a-8e71-654a8d5c71c4,700
678491a0-c85b-4e1a-8e71-654a8d5c71c4,700
69d0d052-4a2d-4a16-a30b-d42107c8267c,732
4134badd-830d-485a-99ff-5bfaeaaa78e9,770
9e20bf04-d080-4c28-92b9-e7b75b5f4b76,773
0df84a6e-3e59-402c-a551-693dd87a3916,1035
55347894-0b55-44e4-9f51-c17f955e978a,2003
e0ef922f-c7d0-47ba-a434-1a317464ccb7,2036
e4a580ae-cb36-4ef8-9ce8-212e375ac48f,5
8ef3c777-32a3-4800-98da-1854e626cf5c,770
53ddecfa-ad0e-41e4-b9c4-c44e558c6d48,773
c1239dec-0a65-4ab2-b566-6fe775747cc6,732
c585b29d-1855-4365-84fd-02862ea5b53f,147
a929d934-f164-421d-9032-e3d23ad58d48,2025
a6f157d6-32b6-4704-b456-e95b76c01a43,147
80790b64-2b3e-4846-aeca-d2aabf25113d,2025
5173a462-9102-4e31-aa26-30e901674b4b,9000
58921d55-5118-4d2a-a2f6-dd6c6b0f9c51,147
ee81f205-a9ba-4057-8c5e-d34a1ab23759,150
19b0bd8e-9209-448b-b109-4d50448389c8,152
333042bc-9df5-4202-b309-da412e8fc021,348
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
19b0bd8e-9209-448b-b109-4d50448389c8,147
58921d55-5118-4d2a-a2f6-dd6c6b0f9c51,150
58921d55-5118-4d2a-a2f6-dd6c6b0f9c51,152
67018a7a-9df3-4ee4-ac4d-e3bea8334f0b,348
19b0bd8e-9209-448b-b109-4d50448389c8,150
333042bc-9df5-4202-b309-da412e8fc021,348
67018a7a-9df3-4ee4-ac4d-e3bea8334f0b,348
23c7827b-db03-47c9-a544-8fb9d91518f5,348
0ecd41db-9d91-46b9-aa0b-89fadaa62c65,236
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
a83e1325-e0be-491c-b666-0347876c4d98,200
5992969f-7f42-4fcf-8035-24555e709764,202
877c6c4d-f453-4649-b7ff-96e2f743148f,204
519e7205-d755-4e9f-9f5b-0db718fe8189,210
f6e2328a-af8c-4970-bbf6-1bc7071f1075,230
5237c0e5-c343-43b9-ac78-6b6608c39ae9,236
d5495656-0283-42f2-8514-847c2314a56e,258
97dc1cb0-eec3-4204-9675-d3f44b710bb1,354
238edd36-b6d1-40df-b03a-19fc71dd1948,358
cfaafc63-1b78-4820-adb4-bb4bb5030d43,454
b68ba08f-8954-4aa1-b744-107b2d5bd3b6,462
10065ad3-3715-4366-bb80-ce3d3cc58303,502
bad6a1eb-845b-48c9-b2b2-911753742d94,504
f7479a94-6f98-4dce-90b4-52a3e80f5fb6,510
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
f7479a94-6f98-4dce-90b4-52a3e80f5fb6,522
5c486663-8087-4a93-98f5-6fecc6ec8610,532
86bb6987-d05f-4cd1-8ddc-10ff06901012,250
139ffa71-b5b9-4936-9fa7-92f243aa2fb4,17
24c11f78-a1c2-4705-9725-5a794653eccb,18
704befa5-d852-4d1b-b197-7a25ab3273e9,39
c76c51a4-1c32-40aa-814f-bf66b32e1853,69
c583c924-72fa-4653-b226-503aee6db0c2,101
a79cbcfc-196e-4379-8490-6604014a1c6b,103
dc8503d3-4b02-45cc-bfe6-4af7f0749888,107
f7479a94-6f98-4dce-90b4-52a3e80f5fb6,112
f7479a94-6f98-4dce-90b4-52a3e80f5fb6,114
ced49a29-1b5b-4b78-a563-53848b1e326c,770
5d51fd8c-a02e-4b2b-bd5e-d4ff40d0f695,2003
33b6f354-fef5-429e-9538-f96257f0fbf1,2025
0eca3bee-777b-4000-8c78-8ff4cdacc344,770
4d34b5e6-6038-4623-a03a-2086d7031e58,150
c4606f33-1d37-4245-956a-8d6342bc06ee,348
a6f157d6-32b6-4704-b456-e95b76c01a43,150
968fd05a-9eb3-4a6d-a0bc-54fef53a866d,348
26c092e7-8a55-493d-89ce-573f22da0cc6,147
19b0bd8e-9209-448b-b109-4d50448389c8,150
42125b5c-f1c4-4789-b72d-368b53a2b751,152
22cbc81e-58e2-4924-938e-7ddaaf5ac988,348
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
c585b29d-1855-4365-84fd-02862ea5b53f,147
19b0bd8e-9209-448b-b109-4d50448389c8,150
64b8a2b5-e84e-41c9-9496-ad802503f1e6,152
d101b673-7763-4c2c-bad4-4aa074e54077,348
53d94f98-4a9c-4433-aeb0-68dbb8aee6ef,147
22cbc81e-58e2-4924-938e-7ddaaf5ac988,348
d101b673-7763-4c2c-bad4-4aa074e54077,348
aa84fc34-eead-4068-a96a-f76fa0cb9ad8,6
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
a83e1325-e0be-491c-b666-0347876c4d98,200
5992969f-7f42-4fcf-8035-24555e709764,202
877c6c4d-f453-4649-b7ff-96e2f743148f,204
1589fe0c-2273-4ad2-8d79-9f4c8c3f1c30,232
777bcaae-573e-41b9-b2df-23f2de91d8a5,246
d5495656-0283-42f2-8514-847c2314a56e,258
97dc1cb0-eec3-4204-9675-d3f44b710bb1,358
c85ced17-1c74-4d2f-b117-ab6f4505e2b9,362
bad6a1eb-845b-48c9-b2b2-911753742d94,504
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
f7479a94-6f98-4dce-90b4-52a3e80f5fb6,522
43521914-18aa-4315-bb0f-ca40400ace50,5
0ed47379-ee88-412a-851c-3e2148ee5a57,6
cf131e9d-4f1d-488a-add6-24b2ab158320,17
60a6983f-92b7-4329-b883-c85248d00228,18
6ad10c1d-eccd-4a05-8d0d-72bc17c05dfd,39
c76c51a4-1c32-40aa-814f-bf66b32e1853,69
cd463ceb-040c-4e0b-adfe-8f84eb8136df,101
c7859362-085e-4714-b6f1-bfaf1fe90125,103
2893b3f0-3195-4769-82d5-2f8f43c93578,107
a79cbcfc-196e-4379-8490-6604014a1c6b,112
73c65e11-6e63-45f7-958d-520485065ed3,770
0df84a6e-3e59-402c-a551-693dd87a3916,1035
c53deac6-5343-45ac-9bdb-2565421dd38c,2003
f4f69853-62c5-40a0-bf8d-1f6a1c88cb44,5
9a2188c3-71cd-43cb-b3c9-311066bebdde,770
37eb27d7-36f1-4bd8-bd0d-afd565678ebb,150
e0ef922f-c7d0-47ba-a434-1a317464ccb7,2025
a6f157d6-32b6-4704-b456-e95b76c01a43,150
4134badd-830d-485a-99ff-5bfaeaaa78e9,2025
0cdbebd4-9b95-46ac-8404-2fe89d74ac3b,147
3cfe2e0f-394a-46e7-997b-2c5ceffd9896,152
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
4d34b5e6-6038-4623-a03a-2086d7031e58,147
83c07d09-2030-4bc4-be54-123a8a3915cc,147
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
a83e1325-e0be-491c-b666-0347876c4d98,200
827cc20f-d170-435e-8f0a-4e18f05e5aaf,202
1589fe0c-2273-4ad2-8d79-9f4c8c3f1c30,232
5237c0e5-c343-43b9-ac78-6b6608c39ae9,236
8afe86bd-6df9-4f1f-b8f2-d87bbfe7b8f2,246
d5495656-0283-42f2-8514-847c2314a56e,258
71101f47-fb72-480f-bfe6-31023f5abb6f,354
c85ced17-1c74-4d2f-b117-ab6f4505e2b9,358
f509e036-683f-4e76-9365-da9b4c88de89,362
6530575f-e2f0-4dd5-b525-1dde1848ad2e,462
bad6a1eb-845b-48c9-b2b2-911753742d94,504
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
f7479a94-6f98-4dce-90b4-52a3e80f5fb6,522
73c65e11-6e63-45f7-958d-520485065ed3,5
aa84fc34-eead-4068-a96a-f76fa0cb9ad8,6
cf131e9d-4f1d-488a-add6-24b2ab158320,17
6ad10c1d-eccd-4a05-8d0d-72bc17c05dfd,39
2eb9a4cd-ecbd-4efe-9643-eb8aa02450dc,69
9d6df8d9-9551-476f-9f1f-16cae5cbb84c,101
3b5e4b1c-7251-4125-8e2e-29f565d729bd,103
51978940-ff02-49ee-84eb-70686dbd3130,107
9d6df8d9-9551-476f-9f1f-16cae5cbb84c,114
37eb27d7-36f1-4bd8-bd0d-afd565678ebb,150
b6854139-a585-495b-a3a1-a75ae5c0dff4,770
0df84a6e-3e59-402c-a551-693dd87a3916,1035
b3069a72-6b50-4a7b-a1c2-6a9e521daa20,2003
e4a580ae-cb36-4ef8-9ce8-212e375ac48f,5
e9ede6dd-e168-43d4-bd7f-5244e0d27288,770
42125b5c-f1c4-4789-b72d-368b53a2b751,147
42125b5c-f1c4-4789-b72d-368b53a2b751,150
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
ee81f205-a9ba-4057-8c5e-d34a1ab23759,150
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
a83e1325-e0be-491c-b666-0347876c4d98,200
5237c0e5-c343-43b9-ac78-6b6608c39ae9,236
8afe86bd-6df9-4f1f-b8f2-d87bbfe7b8f2,246
d5495656-0283-42f2-8514-847c2314a56e,258
c01ccefe-23b4-4860-a099-90ad3249f065,354
71101f47-fb72-480f-bfe6-31023f5abb6f,362
bad6a1eb-845b-48c9-b2b2-911753742d94,504
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
f7479a94-6f98-4dce-90b4-52a3e80f5fb6,522
71101f47-fb72-480f-bfe6-31023f5abb6f,5
b32d38e6-70ca-4ea8-9205-207f28c8cc65,17
6ad10c1d-eccd-4a05-8d0d-72bc17c05dfd,39
c76c51a4-1c32-40aa-814f-bf66b32e1853,69
101c3f08-505a-43f4-90f5-adb44ed88ea2,101
c9f3eed2-4675-493d-9de5-a9143adfdaab,107
67018a7a-9df3-4ee4-ac4d-e3bea8334f0b,348
0df84a6e-3e59-402c-a551-693dd87a3916,1035
80790b64-2b3e-4846-aeca-d2aabf25113d,2005
8d2ae072-c3a2-4749-a483-2bbdeba7f32b,2007
f4f69853-62c5-40a0-bf8d-1f6a1c88cb44,5
1a565ffb-113a-414a-9b53-afa2f74c8952,150
33cdbdc8-b1d8-434d-a332-e024ec204869,348
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
3cfe2e0f-394a-46e7-997b-2c5ceffd9896,150
33cdbdc8-b1d8-434d-a332-e024ec204869,348
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
a83e1325-e0be-491c-b666-0347876c4d98,200
827cc20f-d170-435e-8f0a-4e18f05e5aaf,202
6530575f-e2f0-4dd5-b525-1dde1848ad2e,462
bad6a1eb-845b-48c9-b2b2-911753742d94,504
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
63442f9a-c039-4d1e-af24-bcac2e410d25,522
25d734e6-b3cb-469a-84e3-0da9dc339f5c,17
704befa5-d852-4d1b-b197-7a25ab3273e9,39
2eb9a4cd-ecbd-4efe-9643-eb8aa02450dc,69
6ae8633e-3494-4351-89d9-804fd5e6d516,101
149e4171-bbd8-4212-838d-15d03ed07a9f,107
c4606f33-1d37-4245-956a-8d6342bc06ee,348
0df84a6e-3e59-402c-a551-693dd87a3916,1035
b6015b3a-0b20-436d-9132-3c424850b9df,2005
308d808b-9cea-4e17-ad80-f8dd5292846c,348
308d808b-9cea-4e17-ad80-f8dd5292846c,348
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
a83e1325-e0be-491c-b666-0347876c4d98,200
827cc20f-d170-435e-8f0a-4e18f05e5aaf,202
f509e036-683f-4e76-9365-da9b4c88de89,354
bad6a1eb-845b-48c9-b2b2-911753742d94,504
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
63442f9a-c039-4d1e-af24-bcac2e410d25,522
62f65268-b296-4618-8a52-541da0844009,5
aa84fc34-eead-4068-a96a-f76fa0cb9ad8,6
139ffa71-b5b9-4936-9fa7-92f243aa2fb4,17
704befa5-d852-4d1b-b197-7a25ab3273e9,39
dca2bd23-3d11-4725-a712-2c1d1c0cf924,101
0df84a6e-3e59-402c-a551-693dd87a3916,1035
899399f0-d5a8-4462-b736-a8a66d2d4bea,2005
e4a580ae-cb36-4ef8-9ce8-212e375ac48f,5
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
5992969f-7f42-4fcf-8035-24555e709764,200
827cc20f-d170-435e-8f0a-4e18f05e5aaf,204
c85ced17-1c74-4d2f-b117-ab6f4505e2b9,354
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
63442f9a-c039-4d1e-af24-bcac2e410d25,522
63905922-5dab-4fd5-8544-fd9b42906671,5
aa84fc34-eead-4068-a96a-f76fa0cb9ad8,6
501bf623-b7f8-4609-be35-e5353d1f6233,101
ec0a6c71-09d6-44f0-84ca-f1aaafb79e59,348
0df84a6e-3e59-402c-a551-693dd87a3916,1035
89ef119b-47e2-4ed1-9379-088bbe92aeb2,2002
f4f69853-62c5-40a0-bf8d-1f6a1c88cb44,5
ec0a6c71-09d6-44f0-84ca-f1aaafb79e59,348
1c9ce92b-48f9-4c88-90f6-e7044f11856e,348
22349437-9552-429e-9755-7429594a4843,348
22349437-9552-429e-9755-7429594a4843,348
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
5992969f-7f42-4fcf-8035-24555e709764,200
827cc20f-d170-435e-8f0a-4e18f05e5aaf,204
c7b2f428-c70a-41e2-b9ee-1d37225b8689,520
63442f9a-c039-4d1e-af24-bcac2e410d25,522
25d734e6-b3cb-469a-84e3-0da9dc339f5c,17
704befa5-d852-4d1b-b197-7a25ab3273e9,39
c0402037-9f54-48e9-9cfa-0938fecff273,69
f7b20ea1-8b28-4bfc-835b-7f68d005506a,101
1c9ce92b-48f9-4c88-90f6-e7044f11856e,348
0df84a6e-3e59-402c-a551-693dd87a3916,1035
f7474f81-9725-42d6-b72f-ebb2fb3618e3,2001
759c6b0c-5f24-4175-8c8a-ec269b8ffee9,254
759c6b0c-5f24-4175-8c8a-ec269b8ffee9,254
7ddaffe6-43bd-43b2-aa74-edaa08886690,348
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
5992969f-7f42-4fcf-8035-24555e709764,200
0ed47379-ee88-412a-851c-3e2148ee5a57,6
25d734e6-b3cb-469a-84e3-0da9dc339f5c,17
6ad10c1d-eccd-4a05-8d0d-72bc17c05dfd,39
2eb9a4cd-ecbd-4efe-9643-eb8aa02450dc,69
ffcdbd06-a7f6-4fcc-b67a-5837b3fa0a5a,101
51978940-ff02-49ee-84eb-70686dbd3130,103
dc0d6060-89bc-40c7-97da-a7589a188703,112
dc0d6060-89bc-40c7-97da-a7589a188703,114
a0164778-7c84-4abe-b114-3f03cd6b521f,252
9b1619bb-253e-4086-8b5c-bc35395d85bd,288
6dfa5fb3-a613-4230-b515-4ed38ac22c9a,390
686d7090-191f-4695-adf6-5dc694a4d897,440
bad6a1eb-845b-48c9-b2b2-911753742d94,504
561704fc-1336-4e14-a3d9-2283a20024f9,658
23ec1134-71df-4066-b2f1-71717c484ec5,664
20154911-299a-4c80-ba83-28c0044ad43e,708
9287426f-5f67-4818-86a2-a5fce7a868aa,960
0df84a6e-3e59-402c-a551-693dd87a3916,1035
46014489-f136-4b98-9c1e-c60a22ec758f,2001
c53deac6-5343-45ac-9bdb-2565421dd38c,2025
c53deac6-5343-45ac-9bdb-2565421dd38c,2036
561704fc-1336-4e14-a3d9-2283a20024f9,3658
23ec1134-71df-4066-b2f1-71717c484ec5,3664
c53deac6-5343-45ac-9bdb-2565421dd38c,7983
c7b2f428-c70a-41e2-b9ee-1d37225b8689,390
2d5ca2ef-ba16-4f72-b325-6addd0aeda3d,658
2d5ca2ef-ba16-4f72-b325-6addd0aeda3d,3658
c02f1faf-d017-402a-a604-3d84643c1b7f,7983
968fd05a-9eb3-4a6d-a0bc-54fef53a866d,348
23ec1134-71df-4066-b2f1-71717c484ec5,662
23ec1134-71df-4066-b2f1-71717c484ec5,3662
4f1d6b92-7b09-41c3-adac-47e4c9644963,348
80790b64-2b3e-4846-aeca-d2aabf25113d,662
80790b64-2b3e-4846-aeca-d2aabf25113d,3662
d101b673-7763-4c2c-bad4-4aa074e54077,348
23c7827b-db03-47c9-a544-8fb9d91518f5,348
d101b673-7763-4c2c-bad4-4aa074e54077,348
827cc20f-d170-435e-8f0a-4e18f05e5aaf,200
827cc20f-d170-435e-8f0a-4e18f05e5aaf,202
5c55797e-a644-43b8-8e49-e079dd905907,522
3a78dc59-0168-4bc5-8c36-20625a205cd7,522
83c07d09-2030-4bc4-be54-123a8a3915cc,200
30316370-5dbd-4222-9d31-04ae4ce590d7,212
6945be70-f9ed-4c50-973f-da2fc2532f86,214
72610f70-3a3c-4fa4-a51b-48dbd30df307,219
72610f70-3a3c-4fa4-a51b-48dbd30df307,219
72610f70-3a3c-4fa4-a51b-48dbd30df307,220
72610f70-3a3c-4fa4-a51b-48dbd30df307,224
1eead474-8d29-4dd5-ae8c-935009f71b99,238
1eead474-8d29-4dd5-ae8c-935009f71b99,238
dbc5a7bf-b9e7-43c1-bd63-3f45ce7f2293,314
ab723792-6a03-49fa-8eab-51748eb20237,322
8caf132d-e88a-46e7-81a9-0466a9a6c167,324
d11c5c80-971a-4d93-8c5d-a7b46be28f46,440
877c6c4d-f453-4649-b7ff-96e2f743148f,5
0ed47379-ee88-412a-851c-3e2148ee5a57,11
410c8d03-3eba-4d7d-a318-a95b5678a4cc,17
60a6983f-92b7-4329-b883-c85248d00228,18
686d7090-191f-4695-adf6-5dc694a4d897,27
63b13d08-44b0-48b4-9a2c-6c2211f2e179,30
704befa5-d852-4d1b-b197-7a25ab3273e9,39
879bd700-dace-4091-bff3-af067c081877,60
c76c51a4-1c32-40aa-814f-bf66b32e1853,69
6dfa5fb3-a613-4230-b515-4ed38ac22c9a,73
c56a6ffa-8635-4c3d-96eb-a6c0850de6bf,80
d51843a9-2c8d-4b13-ae62-1297b5d8cb30,84
73c65e11-6e63-45f7-958d-520485065ed3,90
